Time_Point,Signal 1,Signal 2,Signal 3,Signal 4,Signal 5,Signal 6,Signal 7,Signal 8
1796,29.25,29.3,4.29,0,0.993,-0.007,0.010243,0.0015
1797,29.35,29.25,4.39,0,0.9939,-0.0061,0.008969,0.0013
1798,29.2,29.25,4.24,0,0.9924,-0.0076,0.010937,0.0016
1799,29.25,29.3,4.29,0,0.993,-0.007,0.010243,0.0015
1800,29.35,29.4,4.39,0,0.9939,-0.0061,0.008969,0.0013
1801,29.5,29.55,4.54,0,0.9951,-0.0049,0.007318,0.0011
1802,29.4,29.35,4.44,0,0.9943,-0.0057,0.008385,0.0012
1803,29.3,29.25,4.34,0,0.9934,-0.0066,0.009587,0.0014
1804,29.45,29.5,4.49,0,0.9948,-0.0052,0.007835,0.0012
1805,29.2,29.25,4.24,0,0.9924,-0.0076,0.010937,0.0016
1806,29.1,29.15,4.14,0.01,0.9913,-0.0087,0.012448,0.0018
1807,29.15,29.2,4.19,0.01,0.9919,-0.0081,0.011671,0.0017
1808,29.25,29.3,4.29,0,0.993,-0.007,0.010243,0.0015
1809,29.2,29.2,4.24,0,0.9924,-0.0076,0.010937,0.0016
1810,29.25,29.3,4.29,0,0.993,-0.007,0.010243,0.0015
1811,29.2,29.25,4.24,0,0.9924,-0.0076,0.010937,0.0016
1812,29.25,29.3,4.29,0,0.993,-0.007,0.010243,0.0015
1813,29.25,29.3,4.29,0,0.993,-0.007,0.010243,0.0015
1814,29.35,29.4,4.39,0,0.9939,-0.0061,0.008969,0.0013
1815,29.45,29.5,4.49,0,0.9948,-0.0052,0.007835,0.0012
1816,29.3,29.35,4.34,0,0.9934,-0.0066,0.009587,0.0014
1817,29.3,29.35,4.34,0,0.9934,-0.0066,0.009587,0.0014
1818,29.4,29.45,4.44,0,0.9943,-0.0057,0.008385,0.0012
1819,29.5,29.55,4.54,0,0.9951,-0.0049,0.007318,0.0011
1820,29.3,29.35,4.34,0,0.9934,-0.0066,0.009587,0.0014
1821,29.35,29.5,4.39,0,0.9939,-0.0061,0.008969,0.0013
1822,29.25,29.3,4.29,0,0.993,-0.007,0.010243,0.0015
1823,29.2,29.25,4.24,0,0.9924,-0.0076,0.010937,0.0016
1824,29.25,29.3,4.29,0,0.993,-0.007,0.010243,0.0015
1825,29.3,29.35,4.34,0,0.9934,-0.0066,0.009587,0.0014
1826,29.35,29.4,4.39,0,0.9939,-0.0061,0.008969,0.0013
1827,29.35,29.4,4.39,0,0.9939,-0.0061,0.008969,0.0013
1828,29.4,29.45,4.44,0,0.9943,-0.0057,0.008385,0.0012
1829,29.35,29.4,4.39,0,0.9939,-0.0061,0.008969,0.0013
1830,29.3,29.5,4.34,0,0.9934,-0.0066,0.009587,0.0014
1831,29.3,29.35,4.34,0,0.9934,-0.0066,0.009587,0.0014
1832,29.35,29.4,4.39,0,0.9939,-0.0061,0.008969,0.0013
1833,29.45,29.35,4.49,0,0.9948,-0.0052,0.007835,0.0012
1834,29.35,29.4,4.39,0,0.9939,-0.0061,0.008969,0.0013
1835,29.5,29.55,4.54,0,0.9951,-0.0049,0.007318,0.0011
1836,29.15,29.2,4.19,0.01,0.9919,-0.0081,0.011671,0.0017
1837,29.2,29.25,4.24,0,0.9924,-0.0076,0.010937,0.0016
1838,29.35,29.4,4.39,0,0.9939,-0.0061,0.008969,0.0013
1839,29.55,29.6,4.59,0,0.9955,-0.0045,0.00683,0.001
1840,29.4,29.45,4.44,0,0.9943,-0.0057,0.008385,0.0012
1841,29.55,29.6,4.59,0,0.9955,-0.0045,0.00683,0.001
1842,29.4,29.45,4.44,0,0.9943,-0.0057,0.008385,0.0012
1843,29.5,29.45,4.54,0,0.9951,-0.0049,0.007318,0.0011
1844,29.2,29.35,4.24,0,0.9924,-0.0076,0.010937,0.0016
1845,29.4,29.45,4.44,0,0.9943,-0.0057,0.008385,0.0012
1846,29.3,29.35,4.34,0,0.9934,-0.0066,0.009587,0.0014
1847,29.3,29.35,4.34,0,0.9934,-0.0066,0.009587,0.0014
1848,29.45,29.5,4.49,0,0.9948,-0.0052,0.007835,0.0012
1849,29.15,29.2,4.19,0.01,0.9919,-0.0081,0.011671,0.0017
1850,29.25,29.3,4.29,0,0.993,-0.007,0.010243,0.0015
1851,29.35,29.4,4.39,0,0.9939,-0.0061,0.008969,0.0013
1852,29.4,29.45,4.44,0,0.9943,-0.0057,0.008385,0.0012
1853,29.5,29.6,4.54,0,0.9951,-0.0049,0.007318,0.0011
1854,29.25,29.3,4.29,0,0.993,-0.007,0.010243,0.0015
1855,29.2,29.35,4.24,0,0.9924,-0.0076,0.010937,0.0016
1856,29.15,29.2,4.19,0.01,0.9919,-0.0081,0.011671,0.0017
1857,29.15,29.2,4.19,0.01,0.9919,-0.0081,0.011671,0.0017
1858,29.15,29.2,4.19,0.01,0.9919,-0.0081,0.011671,0.0017
1859,29.15,29.05,4.19,0.01,0.9919,-0.0081,0.011671,0.0017
1860,29.15,29.2,4.19,0.01,0.9919,-0.0081,0.011671,0.0017
1861,29.25,29.3,4.29,0,0.993,-0.007,0.010243,0.0015
1862,29.4,29.45,4.44,0,0.9943,-0.0057,0.008385,0.0012
1863,29.4,29.45,4.44,0,0.9943,-0.0057,0.008385,0.0012
1864,29.45,29.5,4.49,0,0.9948,-0.0052,0.007835,0.0012
1865,29.15,29.2,4.19,0.01,0.9919,-0.0081,0.011671,0.0017
1866,29.3,29.35,4.34,0,0.9934,-0.0066,0.009587,0.0014
1867,29.1,29.15,4.14,0.01,0.9913,-0.0087,0.012448,0.0018
1868,29.25,29.3,4.29,0,0.993,-0.007,0.010243,0.0015
1869,29.35,29.4,4.39,0,0.9939,-0.0061,0.008969,0.0013
1870,29.25,29.45,4.29,0,0.993,-0.007,0.010243,0.0015
1871,29.3,29.35,4.34,0,0.9934,-0.0066,0.009587,0.0014
1872,29.2,29.25,4.24,0,0.9924,-0.0076,0.010937,0.0016
1873,29.15,29.2,4.19,0.01,0.9919,-0.0081,0.011671,0.0017
1874,28.95,29,3.99,0.01,0.9892,-0.0108,0.015048,0.0022
1875,28.8,28.85,3.85,0.01,0.9867,-0.0133,0.018096,0.0026
1876,28.75,28.8,3.8,0.01,0.9858,-0.0142,0.019221,0.0027
1877,28.75,28.8,3.8,0.01,0.9858,-0.0142,0.019221,0.0027
1878,28.9,28.95,3.94,0.01,0.9884,-0.0116,0.016012,0.0023
1879,28.8,28.85,3.85,0.01,0.9867,-0.0133,0.018096,0.0026
1880,28.7,28.75,3.75,0.01,0.9848,-0.0152,0.020403,0.0029
1881,28.75,28.8,3.8,0.01,0.9858,-0.0142,0.019221,0.0027
1882,28.75,28.8,3.8,0.01,0.9858,-0.0142,0.019221,0.0027
1883,28.9,28.95,3.94,0.01,0.9884,-0.0116,0.016012,0.0023
1884,28.8,28.85,3.85,0.01,0.9867,-0.0133,0.018096,0.0026
1885,28.75,28.75,3.8,0.01,0.9858,-0.0142,0.019221,0.0027
1886,28.75,28.8,3.8,0.01,0.9858,-0.0142,0.019221,0.0027
1887,28.85,28.9,3.9,0.01,0.9876,-0.0124,0.017027,0.0024
1888,28.85,28.9,3.9,0.01,0.9876,-0.0124,0.017027,0.0024
1889,28.85,29,3.9,0.01,0.9876,-0.0124,0.017027,0.0024
1890,28.8,28.8,3.85,0.01,0.9867,-0.0133,0.018096,0.0026
1891,28.8,28.85,3.85,0.01,0.9867,-0.0133,0.018096,0.0026
1892,28.85,28.9,3.9,0.01,0.9876,-0.0124,0.017027,0.0024
1893,29.05,29.1,4.09,0.01,0.9906,-0.0094,0.013268,0.0019
1894,29.2,29.25,4.24,0,0.9924,-0.0076,0.010937,0.0016
1895,29.15,29.2,4.19,0.01,0.9919,-0.0081,0.011671,0.0017
1896,29.2,29.25,4.24,0,0.9924,-0.0076,0.010937,0.0016
1897,29.15,29.15,4.19,0.01,0.9919,-0.0081,0.011671,0.0017
1898,29.25,29.3,4.29,0,0.993,-0.007,0.010243,0.0015
1899,29.2,29.25,4.24,0,0.9924,-0.0076,0.010937,0.0016
1900,29.35,29.4,4.39,0,0.9939,-0.0061,0.008969,0.0013
1901,29.45,29.5,4.49,0,0.9948,-0.0052,0.007835,0.0012
1902,29.15,29.2,4.19,0.01,0.9919,-0.0081,0.011671,0.0017
1903,29.05,29.1,4.09,0.01,0.9906,-0.0094,0.013268,0.0019
1904,29.05,28.95,4.09,0.01,0.9906,-0.0094,0.013268,0.0019
1905,28.9,28.95,3.94,0.01,0.9884,-0.0116,0.016012,0.0023
1906,28.75,28.8,3.8,0.01,0.9858,-0.0142,0.019221,0.0027
1907,28.8,28.85,3.85,0.01,0.9867,-0.0133,0.018096,0.0026
1908,28.95,29,3.99,0.01,0.9892,-0.0108,0.015048,0.0022
1909,28.8,28.85,3.85,0.01,0.9867,-0.0133,0.018096,0.0026
1910,28.65,28.7,3.7,0.01,0.9837,-0.0163,0.021645,0.003
1911,28.5,28.55,3.55,0.01,0.9802,-0.0198,0.025747,0.0036
1912,28.6,28.65,3.65,0.01,0.9826,-0.0174,0.022948,0.0032
1913,28.7,28.75,3.75,0.01,0.9848,-0.0152,0.020403,0.0029
1914,28.75,28.75,3.8,0.01,0.9858,-0.0142,0.019221,0.0027
1915,28.75,28.8,3.8,0.01,0.9858,-0.0142,0.019221,0.0027
1916,28.85,29,3.9,0.01,0.9876,-0.0124,0.017027,0.0024
1917,28.95,29,3.99,0.01,0.9892,-0.0108,0.015048,0.0022
1918,28.9,28.95,3.94,0.01,0.9884,-0.0116,0.016012,0.0023
1919,28.95,29,3.99,0.01,0.9892,-0.0108,0.015048,0.0022
1920,28.9,28.95,3.94,0.01,0.9884,-0.0116,0.016012,0.0023
1921,28.85,28.9,3.9,0.01,0.9876,-0.0124,0.017027,0.0024
1922,28.5,28.55,3.55,0.01,0.9802,-0.0198,0.025747,0.0036
1923,28.45,28.5,3.5,0.01,0.9789,-0.0211,0.027247,0.0038
1924,28.4,28.45,3.45,0.02,0.9775,-0.0225,0.028817,0.004
1925,28.55,28.6,3.6,0.01,0.9814,-0.0186,0.024315,0.0034
1926,28.45,28.5,3.5,0.01,0.9789,-0.0211,0.027247,0.0038
1927,28.5,28.7,3.55,0.01,0.9802,-0.0198,0.025747,0.0036
1928,28.4,28.55,3.45,0.02,0.9775,-0.0225,0.028817,0.004
1929,28.25,28.3,3.31,0.02,0.9728,-0.0272,0.03396,0.0046
1930,28.35,28.4,3.4,0.02,0.976,-0.024,0.030458,0.0042
1931,28.4,28.45,3.45,0.02,0.9775,-0.0225,0.028817,0.004
1932,28.3,28.35,3.36,0.02,0.9744,-0.0256,0.032171,0.0044
1933,28.3,28.35,3.36,0.02,0.9744,-0.0256,0.032171,0.0044
1934,28.1,28.15,3.16,0.02,0.9672,-0.0328,0.039793,0.0054
1935,28.2,28.25,3.26,0.02,0.971,-0.029,0.035826,0.0049
1936,28.2,28.25,3.26,0.02,0.971,-0.029,0.035826,0.0049
1937,28.25,28.3,3.31,0.02,0.9728,-0.0272,0.03396,0.0046
1938,28.3,28.35,3.36,0.02,0.9744,-0.0256,0.032171,0.0044
1939,28.35,28.4,3.4,0.02,0.976,-0.024,0.030458,0.0042
1940,28.5,28.55,3.55,0.01,0.9802,-0.0198,0.025747,0.0036
1941,28.5,28.55,3.55,0.01,0.9802,-0.0198,0.025747,0.0036
1942,28.65,28.7,3.7,0.01,0.9837,-0.0163,0.021645,0.003
1943,28.75,28.85,3.8,0.01,0.9858,-0.0142,0.019221,0.0027
1944,28.7,28.75,3.75,0.01,0.9848,-0.0152,0.020403,0.0029
1945,28.7,28.65,3.75,0.01,0.9848,-0.0152,0.020403,0.0029
1946,28.8,28.85,3.85,0.01,0.9867,-0.0133,0.018096,0.0026
1947,28.85,28.9,3.9,0.01,0.9876,-0.0124,0.017027,0.0024
1948,28.95,29,3.99,0.01,0.9892,-0.0108,0.015048,0.0022
1949,29,29.05,4.04,0.01,0.9899,-0.0101,0.014134,0.002
1950,29,29.05,4.04,0.01,0.9899,-0.0101,0.014134,0.002
1951,28.95,29,3.99,0.01,0.9892,-0.0108,0.015048,0.0022
1952,29,29.05,4.04,0.01,0.9899,-0.0101,0.014134,0.002
1953,28.95,29,3.99,0.01,0.9892,-0.0108,0.015048,0.0022
1954,28.85,28.9,3.9,0.01,0.9876,-0.0124,0.017027,0.0024
1955,28.7,28.75,3.75,0.01,0.9848,-0.0152,0.020403,0.0029
1956,28.95,28.85,3.99,0.01,0.9892,-0.0108,0.015048,0.0022
1957,28.8,28.85,3.85,0.01,0.9867,-0.0133,0.018096,0.0026
1958,28.8,28.95,3.85,0.01,0.9867,-0.0133,0.018096,0.0026
1959,28.85,28.9,3.9,0.01,0.9876,-0.0124,0.017027,0.0024
1960,29,29.05,4.04,0.01,0.9899,-0.0101,0.014134,0.002
1961,29.05,29.1,4.09,0.01,0.9906,-0.0094,0.013268,0.0019
1962,29.2,29.25,4.24,0,0.9924,-0.0076,0.010937,0.0016
1963,29.25,29.2,4.29,0,0.993,-0.007,0.010243,0.0015
1964,29.25,29.3,4.29,0,0.993,-0.007,0.010243,0.0015
1965,29.15,29.25,4.19,0.01,0.9919,-0.0081,0.011671,0.0017
1966,29.2,29.25,4.24,0,0.9924,-0.0076,0.010937,0.0016
1967,29.35,29.25,4.39,0,0.9939,-0.0061,0.008969,0.0013
1968,29.3,29.35,4.34,0,0.9934,-0.0066,0.009587,0.0014
1969,29.25,29.2,4.29,0,0.993,-0.007,0.010243,0.0015
1970,29.15,29.2,4.19,0.01,0.9919,-0.0081,0.011671,0.0017
1971,29.2,29.25,4.24,0,0.9924,-0.0076,0.010937,0.0016
1972,29.15,29.2,4.19,0.01,0.9919,-0.0081,0.011671,0.0017
1973,29.1,29.15,4.14,0.01,0.9913,-0.0087,0.012448,0.0018
1974,29.05,29.1,4.09,0.01,0.9906,-0.0094,0.013268,0.0019
1975,29.05,29.1,4.09,0.01,0.9906,-0.0094,0.013268,0.0019
1976,28.9,28.95,3.94,0.01,0.9884,-0.0116,0.016012,0.0023
1977,28.9,28.9,3.94,0.01,0.9884,-0.0116,0.016012,0.0023
1978,28.95,29,3.99,0.01,0.9892,-0.0108,0.015048,0.0022
1979,29.15,29.2,4.19,0.01,0.9919,-0.0081,0.011671,0.0017
1980,28.95,29,3.99,0.01,0.9892,-0.0108,0.015048,0.0022
1981,29,29.05,4.04,0.01,0.9899,-0.0101,0.014134,0.002
1982,29,29.05,4.04,0.01,0.9899,-0.0101,0.014134,0.002
1983,28.9,28.95,3.94,0.01,0.9884,-0.0116,0.016012,0.0023
1984,28.75,28.8,3.8,0.01,0.9858,-0.0142,0.019221,0.0027
1985,28.75,28.9,3.8,0.01,0.9858,-0.0142,0.019221,0.0027
1986,28.7,28.75,3.75,0.01,0.9848,-0.0152,0.020403,0.0029
1987,28.7,28.9,3.75,0.01,0.9848,-0.0152,0.020403,0.0029
1988,28.6,28.7,3.65,0.01,0.9826,-0.0174,0.022948,0.0032
1989,28.8,28.75,3.85,0.01,0.9867,-0.0133,0.018096,0.0026
1990,28.75,28.8,3.8,0.01,0.9858,-0.0142,0.019221,0.0027
1991,28.75,28.8,3.8,0.01,0.9858,-0.0142,0.019221,0.0027
1992,28.85,28.9,3.9,0.01,0.9876,-0.0124,0.017027,0.0024
1993,28.85,28.9,3.9,0.01,0.9876,-0.0124,0.017027,0.0024
1994,28.95,29,3.99,0.01,0.9892,-0.0108,0.015048,0.0022
1995,28.85,28.9,3.9,0.01,0.9876,-0.0124,0.017027,0.0024
1996,28.65,28.7,3.7,0.01,0.9837,-0.0163,0.021645,0.003
1997,28.65,28.55,3.7,0.01,0.9837,-0.0163,0.021645,0.003
1998,28.75,28.8,3.8,0.01,0.9858,-0.0142,0.019221,0.0027
1999,28.7,28.7,3.75,0.01,0.9848,-0.0152,0.020403,0.0029
2000,29.15,29.2,4.19,0.01,0.9919,-0.0081,0.011671,0.0017
